hotel name,reviews 
hengsheng peninsula international hotel ,"Ideal Location to Experience Shanghai Last April we met a chap in Cuba who travelled the world on business. His favourite city was Shanghai. We were intrigued as it's about the same flying time from Vancouver to Shanghai as it is to Europe. Fortunately, our local T&amp;T Asian Supermarket has an in-house Silkway Travel Office. Over the summer its manager (Nat) created an ideal Shanghai package for two curious seniors. He recommended the HengSheng Peninsula Hotel as being appropriate for our plans. Nat arranged tours every second day leaving us with alternate &quot;Free&quot; days. Tours included an intro day in Shanghai with lunch and dinner. Others were day tours to Suzhou and Hanzhou. Our Guider met us at Pudong airport with a driver for the one hour trip to the Hotel. The lighting on the skyscrapers as you approach the downtown is a visual feast. We arrived about 10 pm, and were quickly checked in. Our Shanghai Guider ensured that everything went like clockwork for our whole visit. She finally signed off on us as we approached the airport on departure a week later.Our suite was large and well appointed. Right below us was an &quot;old&quot; Shanghai street with store front and side walk vendors. At noon tables appeared on half the street providing instant restaurants for construction workers. The area surrounding the hotel will likely be all high-rises within the next year. The variety of architectural styles Shanghai is mind boggling. There must be 20,000 high rises with another couple of thousand under construction. My wife spent hours watching the street scene below us. Even though construction goes on 24/7, the noise levels weren't that bad. There were not sirens all night like we experienced in London. The breakfast included in our package offered varying tasty Western or Chinese choices. Our fellow guests made breakfast a mini-United Nations experience. After checking in we went up to the roof top lounge for drinks. They were quite expensive, and somewhat short on the Whiskey. They were the last drinks we had in the hotel. Although there are several restaurants in the hotel, we enjoyed sampling the numerous restaurants within a five minute walk from the hotel. We were happy when we discovered a Cantonese Restaurant about a block from the hotel that offered the only Dim Sum we encountered on our whole trip. In Vancouver every second Chinese Restaurant has Dim Sum. We never did use the indoor swimming pool as it seemed like part of a separate Spa complex. The hotel has an ATM which was handy. Credit Card fraud is rampant in Shanghai. We had been warned that our bank would cancel our cards after the first Shanghai charge unless we gave them the specific dates of our visit. As a further protection we used cash for most transactions. The hotel was very convenient for pick-up on our Tour days. On our &quot;Free&quot; days the Bund (sight-seeing) and Nanjing Road (shopping) were within easy walking distance. Pearl Tower and the newly built Pudong business area were just a short ferry ride across the River. We took a very interesting 3 hour cruise from the Bund to the mouth of the Yangze River. Street vendors were persistent around the hotel and the Bund. You just have to get used to ignoring them. We ignored one so much that he finally sold us three Rolex knock-offs for 100 yuan ($13) rather than see us close the car door on him. He had started out at 300 yuan for one. We were a bit apprehensive about our first trip to Asia. Would the two hour stopover in Tokyo be sufficient time to make our connection to Shanghai? Our concerns were based on experiences in London and Toronto. We needn't have worried. Japan Air Lines was the best we've ever flown with. Silkway Travel's Guiders and Drivers were wonderful. We specially enjoyed the kindness and care provided by our young Suzhou Guider. We hope we tipped them enough for all their efforts on our behalf. We relied on Trip Advisor Reviews to obtain the flavour of the HengSheng Peninsula Hotel before making our final decision. All of our expectations were certainly met or exceeded. We definately look forward to returning! "
hengsheng peninsula international hotel ,"Needs work First the good things about it:1. Prompt service when dealing with a booking change.Had to make a change in my booking and did so by fax from home, in English. I got a prompt response from them in English, and by fax, which they bothered to send interationally. This kind of customer service is far better than what I am accustomed to in the U.S. Polite and efficient.2. Room was alright. The windows needed cleaning; the carpet could have been cleaned better. Could have been more closet space. The water (as in all of Shanghai) smelled of dirt and was a yellowish color. 3. Nice AtmosphereHotel lobby had a nice atmosphere, though could have offered more seating for visitors who are waiting, as one often does at hotels.Not so good points1. English ability of front desk staff hit and missa. I simply asked for a towel. The staff person said that would be $100 (or equivalent to). She insisted she was right, and this conversation went on for a few minutes until she realized that I was asking only for a towel. Apparently, she thought I was asking for an extra cot or something of that nature.b. Asked for confirmation of my bill. After having been there a couple of days, to avoid any last minute problems, I went to the front desk and asked to make sure I had no extraneous charges, like phone, on my bill, since I didn't use the phone. Again, the clerk misunderstood me, told me I had rung up some exhorbitant amount and she insisted that it must be paid. After I stated I had not used the phone, the wet bar, etc., she went to print out the bill. Whallah, she was quoting another guest's room, not mine.What is really annoying is that the clerk insists that she is right, and involves the guest into a drawn out debate, rather than just listening to the guest, and checking, God forbid, that *she* might have been the one in error.Restaurant - Breakfast buffetAwful and overpriced - avoid it if you are expecting a quality Western style buffet breakfast. This is a faux Western breakfast and borders on disgusting, especially for the price.Refusal to give out key cards to each guest (per room). I was alright with this, but I witnessed another guest deal with asking for a separate room key card for both he and his wife. I can understand the rule, but the staff do not know how to deal with these issues in a polite manner, as a 3 or 4 star hotel ought.This is certainly no 4 star hotel by any means.Location - not good. Nothing around it. No Starbucks, nothing that a Westerner who is unfamiliar with China could patronize.Solicitors/Beggars in the area. I was followed by a male and harrassed by him as I was leaving the hotel for a day trip, making my way down the street on foot. He followed me for several blocks until I finally reached my destination, which was another hotel. The solicitors (by that I mean, asking for money or to buy some article of goods), congregate in front of the hotel.Overall, I'd avoid this hotel. "
hengsheng peninsula international hotel ,"Overpriced with poor service Small room - beds hard and short - typical in China. Comforatble with everything we need. Complimentary water was supplied daily. Business centre not open till after 08:00. No Services book - had to find out where the restuarants and facilities were, but the English is very limited. Food at the ground floor over priced, people were smoking next to us. "
hengsheng peninsula international hotel ,"Supposed to be 4star more like a 2star We arrived late in the evening and was allocated a room that seemed a little worse for wear. It was so late that we decided to accept it and try to have a restful night.The room was basic and the carpet looked as if it hadn't been washed in ages and there was a definate tobacco smell in the halls, even though we had a no smoking room on a no smoking floor.We went to the hotel restaurant to have a meal and although the food was ok, the restaurant looked and smelled of damp.We tried to cash our travellers cheques at this hotel, but we were told that they did not have enough money to cash them, and we had to wait till the following day until they could do anything. This seemed quite amazing from a hotel that was supposed to be 4star.I also found the Assistant Manager to be off handed when I complained about the lack of funds to cash my cheques.Generally it was an OK hotel. but I would not stay here again, it was definately a 2 star with delusions of a 4. "
hengsheng peninsula international hotel ,"Terrible..! I stayed here with my wife and her work colleagues, and by far this is the worst hotel experience in my life. This is how it started.Day 1: I arrived with a group of 29, and the bell boys refused to unload the luggage from the bus or even take it up to my room, so we had to lug it ourselves to our room after an hour for check in. The room was not clean, the bed was not made and it was like a hole! So my wife went down to the reception and we were told that if we want a better room, we must pay more, which we did. The hotel refused to take credit card, they only wanted cash, which we had to hand over upfront. We then found out that we paid more money to get the room we had already paid for! (the other members in the group got the same room as my new room!) Upon asing for a refund, I was told &quot;no refund&quot; and i argued and argued but to no avail.The room that was then given to us, was good, till the time i discovered that it had a leakage issue and that entire carpet near the bathroom was wet! so we called the assistant manager who then came up, had a look and then decided to move us to another room. He apologized for the room and moved us to another simlar room. i ordered some food, and it was served to me in paper plates and plastic cups!!! so i though i would go out for dinner. After returning form dinner, hoping for a good nights sleep, i was woken up by the heat at 4 am, and upon inquiring, i was told that other members in the hotel are feeling cold, so they have turned off the airconditioning! i was amazed at this answer as all roooms have individual a/c units!!! After a lot of shouting, they finally turned on the a/c.Day 2: After a really poor breakfast we decided to go out for shopping and so wanted to exchange money, and i headed to the reception cashier to exchange money and was told that the hotel does not have any money to exchange US$ and that i must go to a bank! The Hotel looks ok, but i felt cheated by the this Hotel and would not reccomend this hotel to anyone.Amit Kabra "
hengsheng peninsula international hotel ,"Shady shady shady The hotel never gave me back my room deposit although they told me it would be credited back to my account within 30 days. Now that I'm back home, I figure I'll never get that money back. Hotel itself was decent but seriously, avoid this and get your money back right away. What a shady place. "
hengsheng peninsula international hotel ,"Great Experience and Great Location! I was a bit skeptical after reading some of the reviews, but the hotel seemed to be the best value for me, so I went ahead and booked it. I was very pleasantly surprised by the hotel!The room was a bit small and oddly shaped, (I got a room with a single bed), but certainly large enough for one person and about what I expected for a value room in a metropolis. The furnishings were all very modern and clean. The bed was actually quite soft and the pillows were luxurious. There's a small desk/workspace, and a small cabinet/minibar with a TV that actually has channels other than CCTV! The bathroom was also very clean and had a clear window with a view of the rest of the room (of course there's a curtain for privacy). The shower was quite hot and had great water pressure (which I guess is to be expected in a hotel, but it was quite a treat for me as I had been staying in hostels for 3 weeks prior). The western toilet was also great. As for the location of the hotel, I have to disagree with some of the other reviews. I think the location is great! The 'dark alleys' mentioned in other reviews were just small side streets like you'd find in any urban area. They weren't brightly lit up, but I didn't feel threatened at any time, even late at night. But the location is great because It's a VERY short walk to the Bund! You go straight out the side entrance of the hotel, follow the street forward a few blocks, turn left a block and you're at the bridge that crosses to the Bund. It's a 10 minute walk to the beginning of the Bund and from there it's not far to the nearest metro station (Middle Henan), so several of the major attractions are nearby or easy to get to.The one above complaint that is true about the hotel is that if your taxi driver tries to go to the main entrance, he'll need to make a U-Turn and come back, which can be tough. However, I had taxi drivers simply turn into the side entrance, which is much more accessible. I didn't have any driver refuse to take me there.The breakfast buffet is similar to every Chinese/Western breakfast buffet around- nothing spectacular, but decent enough.The one odd thing was I put up the DND sign because I didn't feel my room needed to be made up, but when I came back, I found that it had been made up and the sign back on the inside of the door. It didn't really bother me since I had nothing of value in the room, but found it curious. There's an easy to use room safe as well, just in case. "
hengsheng peninsula international hotel ,"Very pleasant stay From the moment we arrived at the hotel, service was always prompt and courteous. The room was spacious, very clean and modern. We also had the best chinese meals at the hotel restaurant, again with very good service. Definitely wouldn't mind staying at this hotel again if I am visiting Shanghai again as it is such good value for the rate we paid. "
hengsheng peninsula international hotel ,"Pretty Good Hotel This was the first hotel we stayed in in China, and it wasn't a bad start. The rooms were clean enough, although the carpet was a bit dirty - something we later discovered was pretty standard in China. The hallways had a bit of an unusual smell about them, but the rooms themselves were fine.Our room was small, but from the plan it looked like one of the smallest rooms on the floor. It had a bath along with shower, but the soap/shampoo/conditioner were one and the same - never a good thing for the hair.The gym staff spoke zero English, and the gym itself was pretty basic. The pool looked OK, but apparently you werent allowed to swim in it unless you brought (or purchased) a swimming cap.Before coming I'd read a bit about the location of the hotel and was a little concerned, but it wasn't as bad as I had expected. Admittedly, it isn't a *direct* walk to the Bund/Nanjing, but once you know how to get there its actually reasonably easy. The Bund is about a 10-15 minute walk, Nanjing about 20-30 minutes. The area isn't that well lit but at no time did we feel unsafe, even walking back at around 11pm. Probably the most annoying thing about the location of the hotel was the lack of a nearby metro station. We were reasonably happy here however if we visit Shanghai again, we'll probably look at something a bit closer to Nanjing Rd, just for convenience sake. "
hengsheng peninsula international hotel ,"Worst service ever When making my reservation i asked what the latest checkout was they can give me as my plane leaves at 23.55pm. I was told if i would checkout out before 6pm, i would not be charged (even confirmed this by asking again). The next day i checked out at 3.45pm and i was charged half day. Upon asking why, they said late checkout is only until 2 pm. After making many objections as they were the ones who told me i could check out at 6pm, they did nothing to help me. Even asked: do you have written proof that you were given checkout until 6pm? (answer naturally is no) No? Then you just have to pay the bill. After that, got ganged up on by 3 receptionists with very unfriendly, almost hostile attitudes.The rooms itself are not that bad. The location however is not good. Its about 15 minutes walk to the Bund and Nanjing Rd without any directions. Walking therefore is not an option. The only way is taxi, but i myself had a hard time to find a taxi to go back to the hotel. Asked about 6 taxis before finding one willing to take me.I will rate this hotel as okay, but only due to the ok rooms. For the rest, the hotel was a terrible experience. Would not advice anyone to stay at this hotel. "
hengsheng peninsula international hotel ,"Not good area/service Upon arrival we were told they didnt have a double, as ordered but only a twin. After requesting our money back they manager eventually 'upgraded' us to our original choice. No apology was offered. Early check in wasn't possible so we ate some horrendous food in the hotel bar with an awful piano which plays itself and tunes which repeat and repeat. Not recommended. The room was nice and the view was fantastic (thanks to our upgrade), the instructions for using the internet were not clear and this caused problems. Staff spoke enough, but not fantastic English, but the reception staff were frosty. The area, although not dangerous, is not ideal. The walk to the Bund is indirect and not pleasant and the location is not handy for a metro. Travel by taxi is easiest. I wouldnt recommend the hotel on location alone, even ignoring the problems with the staff. "
hengsheng peninsula international hotel ,"English speaking? I've both lived in Shanghai and had to visit on business. I have stayed at a small hotel (not listed) in the same area. Guys, please, it's NOT in a dangerous area of Shanghai. The lack of super-bright street lighting we're used to in the west can make Shanghai streets seem dark and dangerous. They are not. You are missing out on a huge part of real Shanghai if you're locking yourself in your room at night. The area the hotel is in has a long history and is home to normal Shanghai people... get out and go exploring, even at night, you will come across bustling street markets, food stalls, people chilling in their PJs, ;) etc etc.About 90% of the staff not speaking english... this is China, for heavens sake! Only at the very top hotels here will all the staff speak English, even then the housekeeping maids will very likely not ever speak English as they are relatively low-paid workers. If you dont want to be shocked at a hotel's staff not speaking English, visit Australia, USA, UK, .....Enjoy Shanghai!! :D "
hengsheng peninsula international hotel ,"Location is the problem Although the hotel was economical and generally a nice facility, the location leaves a lot to be desired. It's just not that easy to get to - taxis have to either do an awkward U-Turn in the middle of a busy street, or run around some awkward blocks. I did not have any cabs refuse to go there, but it was always a hassle for them. Walking is ok, but a longer walk to Nanjing Road and the Bund than you might expect, and it is easy to get turned around. At night it is dark and a bit of a scary neighborhood for Westerners on their first visit to China. We were there with friends &amp; discovered that each room was a unique layout. We were in room 513 - Our view was of the old section of Shanghai - nothing to write home about, but interesting to see. The bedroom was smaller than our friends had - and there were 3 steps up to where the bed was - the bathroom was on the lower level. Bathroom was modern and clean. We had a shower and a jacuzzi tub. There was a working room safe, which we appreciated. Beds were firm (not rock hard) and overall the room was very comfortable. There is a Business Center in the lobby where we checked the internet - 30 Yuan for 20 minutes, or something like that. We found the staff very helpful - a bellboy knew perfect English &amp; the rest of the staff tried very hard to help us whenever we asked them, including going out into the street to hail us a cab. The breakfast buffet was fine - I liked getting a fresh omelette made to order every morning. The meals in the lobby bar were actually good, more than pub fare. In the end, the hotel itself was fine and a good value, but I did not like the location. If you are young and like to walk a long way in the shadows of Shanghai, then it might be ok - otherwise, if you stay here, just determine that you will take a taxi. Fortunately, taxis in Shanghai are very reasonable - you can go all over town for just a few dollars. I recommend an evening boat ride on the river and on a nice day, go up the Pearl Tower. In the evening, go to the Grand Hyatt in Pudong (stay there if you can afford it!) The lobby is on the 54th floor. Get reservations for the restaurant at the top, or just go to the Cloud 9 Lounge (one of the world's highest - great views) and go back to level 54 for a reasonable dinner without reservations. Pudong side is newer and more western, but the sights you want to see and the shopping are primarily on the other (older) side of the river. If you want to walk to shopping and sight-seeing, choose something close to or on Nanjing Road. Be sure to see the Shanghai museum in People's Square and the adjacent museum with the entire city plan (model) of Shanghai. "
hengsheng peninsula international hotel ,"Interesting room layout - great view towards Pudong Stayed at room 1422. Nice size, with an interesting design, separating entrance, bathroom and living area. The room seemed well kept, and the bathroom clean.After arrival, taking a shower, the water stayed in the bathtub. I issued a complaint, when leaving for a nightly boat-tour on the Pudong river, and the problem was solved, when I returned.Although the room was on the 14. floor traffic noise was still relatively strong; but sleep came without problem anyway (10 hours flight with no sleep does that to you). Did not experience noise from other rooms.The view from the room was toward the Pudong river near The Bund; no complaints here.Internet was 50RMB per 24. hours (standard ethernet), but the login did not work. I contacted technical assistance, and they promised to call back within 5 minutes. I told them, I had to go out on the town within 20 minutes. I heard nothing more on this, and did not use internet in the hotel. The room has dual power outlets for european and australasian plugs for 220V 50 Hz.The hotel has MasterCard ATM in the lobby. The breakfast restaurant was well stocked, and seemed to be able to cater for most tastes. The elevators had built-in safety alarms. When the elevator is overloaded, a really impressive alarm tone is sounded, and everything stops until the offending party leaves the elevator. It is extremely annoying to be the offending party, alas... it gives confidence in the designers of the hotel. "
hengsheng peninsula international hotel ,"They do not speak english I stayed in this hotel early November, it is to my horror that almost 90% of their hotel staff do not speak english, most of the guest have hard time communicating with the staff. Though the room was quite good, but the room layout is not that impressive as it does not prrovide a good view, instead a view of another hotel room. "
hengsheng peninsula international hotel ,"Nice hotel sketchy location This hotel had great, spacious rooms however, it is located in a somewhat secluded area, near a series of highways. I'm not sure how unsafe it actually is but I was uncomfortable with the idea of walking outside late at night and we had trouble getting taxis to take us back to the hotel since it located in such an isolated area. It is very affordable however, and the rooms are immaculate and clean. The concierge and staff are not very friendly but the hotel is nicely designed. "
hengsheng peninsula international hotel ,????????????? 
hengsheng peninsula international hotel ,Lage naja Zimmer okay Personal naja 
hengsheng peninsula international hotel ,????????????????? 
hilton shanghai ,"Be prepared to pay for the air you breath This hotel is exactly what to expect from a business hotel in a rather uninspiring place such as Shanghai can be: professional service, clean and functional rooms, good international breakfast and SPA.The only issue I had with them was that they made me (or try to) pay for anything they could: when I checked in the tried to upsell me an upgrade to the executive floor, which I was about to accept until I discovered that I had to pay if I wanted to bring in a guest in the lounge; next I went to the business center to print some documents and they wanted to charge me for the time I needed to access my email to retrieve the documents, fortunately a bit of reasoning with the attendant saved me the money; last but not least they charged me to get into the sauna, this I couldn't escape as I really needed some relax but I never heard before such a charge. "
hilton shanghai ,"Very Good Hotel but Food at the Lounge Below the Average... First of all, I would like to say I am used to travelling in Asia Pacific, especially in Hilton Hotels. Actually, I am a Hilton Honor VIP Diamond. Therefore, I have access to the lounge in all Hilton Hotels where I stay. I am also used to staying in Hilton Shanghai.This hotel offers a good service (all the team is customer focused and friendly) and is very well located, just near Puxi district, the underground line 2 (5 minute walk), as well as shopping malls, good restaurants or bars. The gym is also very good with a tennis court, a squash court and a small swimming pool ~15 meters (still a little bit cold...). The SPA proposes good packages with a skilled staff and the wet area is nice (hamman, jacuzzi, sauna). Still, the women area is sometimes very noisy and the staff should sometimes remind what is cleanliness to some customers... This is supposed to be a 5 star hotel, even in the wet area.As far as the food is concerned, restaurants like Leonardo, People on the Water, Sichuan, Atrium a la carte, are very good with reasonable prices (i.e. compared with other 5 star hotels in Shanghai). Still, the overall quality of the buffet (lunch, dinner) has decreased for the past 7~9 months (i.e. compared with other 5 star hotels in Shanghai) and seems to now target local customers and not anymore international ones: may be a cheap &quot;Shanghai style&quot; buffet..., lower price than elsewhere but...On the contrary, the buffet breakfast is still very good. Large choice, very good break, very good pastries, very good everything.The lounge (it offers a wonderful view of Shanghai and is new).This review and comparison are based on experiences in other lounges in Hilton Beijing (2 hotels), Hilton Seoul, Hilton Hanoi, Hilton Kuala Lumpur, Hilton Singapore where the quality level is similar from one hotel to another.Unfortunately, the tea time and the evening snacks in Hilton Shanghai are below the average of the other Hilton lounges.1) Tea Time:- Pastries (small tarts and cakes) are proposed in a limited amount. Once the 25 or so cakes are finished, the stock is not renewed. Whatever time is 3.30, 4.00 or 4.30 pm. Moreover, if some of those 25 or so cakes remain after the tea time, they are left on the table for the evening snacks...- There are no cut fruits- There are no chocolates.2) Evening snacks:- Wine: the only proposed wine is Chinese. Otherwise, you have to pay for foreign wine. Even in Hilton Beijing you can enjoy free Australian or Chili wine...- Food: for the past 5 months, the menu snacks has not been changed at all. The food remains the same: the same pasta, the same beef, the same pizza, the same... You never enjoy fish or any change.- There are no cut fruits.- There are no pastries.- There are no chocolates.Those weaknesses make a great difference with what you can enjoy in other Hilton lounges in Asia Pacific.To conclude with, a very good hotel with a very good service but a lounge which needs some improvements for the satisfaction of customers. "
hilton shanghai ,"this Hilton high on my list... We enjoyed every part of our 3 night stay at the Hilton in Shanghai. Although we were part of a group, the great service we received was no less than if we had been here on our own. Our room was beautiful, housekeeping was very responsive to any little request, and all hotel personnel went out of their way to be helpful. The neighborhood was lovely to walk around, with lots of interesting local shops &amp; restaurants. The nearby park was especially tranquil after the bustle of the city. "
hilton shanghai ,"the new China My husband &amp; I visited Shanghai, China Oct '09 and were astonished to be seeing into the future. Everything about the city, from the Hilton Hotel where we stayed, to the local stores where we shopped, to the amazing skyscrapers in the Pudong area, was an eye-opening experience. The people were helpful &amp; friendly everywhere. I encourage tourists to walk around off the beaten path and get to see where our world is headed. "
hilton shanghai ,"Good place to stay - relaxing Been here on a tight biz journey. Flew in on tue and stated to work the very next minute I landed. In the evening got to the hotle and discovered it's very nice SPA with all kinds of massage and hot/cold tubs and 2 kinds of sauna. Great for a tired traveller. Good restourant, nice jazz club at 39th floor. Rooms are large. Rates are quite good. Met several other frequent travellers that come here 7-8 imes a year, always same hotel. "
hilton shanghai ,Pleasant stay Very good service. We asked for a king bed in the reservation but when we checked in we got twin beds. The staff were extremely prompt in moving us to another room. Nice Samsung flat screen tv. Unfortunately the Hilton pool was under renovation so we had to go to the Equatorial Hotel next door. We had a nice view from the room on the 17th floor. Buffet breakfast in the Atrium was pretty good. Good selection of western and chinese food items. Can't comment on the location as we had pre-arranged transportation on a tour. 
hilton shanghai ,"Just So So and expensive restaurant! I chose Hilton because its location is close to the pick up point (shuttle bus which offered by Ningbo hotel). Well, the room is clean but a bit outdated. Following have to improve :1. Staff - cannot feel they are welcoming you, you ask something and they replied very short with a cold face2. Spa - massage fully booked and no in room services provide3. Restaurant - I ordered Lobster Spagetti at Italian Restaurant (remember to get a RMB100coupon from the complimentary water which can deduct when checkout). It is the first time I experienced cook in front of me for the spagetti as I believe it should cook by a chef. If I can find this info in the menu, I will not take risk. In general, it is usually just make crepe, beef tartar, soup or fresh mix salad in front of the customer! Well, a waiter put my lobster and cook quite slowly and keep stir &amp; stir almost 10mins! I cannot help to ask what he is doing as the lobster will overcook! He replied is waiting for the spagetti from kitchen to mix together! Hey! If you want to make a cook show, why don't you well prepare and it is ridicoulus! Finally, it taste so so and it cannot compare to cook in real kitchen! If the chef is on holiday, pls don't offer as it cost RMB280!!!Breaksfast - Not much choice but some special food provided like fig (not dried one) but not fresh at all.Finally, the bell boy make this hotel a bit positive. It is heavy rain when I check out, he helping me to take my luggage to the bus station which almost 10mins by walk.P.S. Swimming pool is under renovation. If you need a swim, they can arrange you to use in the hotel just next door. "
hilton shanghai ,"In need of upgrade.... and better service! Last time I stayed in a Deluxe Plus room, which was nice....This time I stayed at a normal Deluxe room. If a toilet needs to be flushed 4 times to be empty - then there is something seriously in need to be upgraded,A very disappointing 2nd visit to the same hotel in 4 weeks,I am also disappointed that none of the hotel bellboys made any effort to hail down the cabs, even though there was a long queue at the hotel taxi line and we can see many empty taxis driving by on the main road. Very disappointing. "
hilton shanghai ,"Very nice! A saviour in in a time of need. I travel for a living and stay in hotels more than 200 nights each year. I've stayed in all manner of hotels and the Hilton Shanghai rates way up there. We took our extended adult family to China on vacation. We booked another hotel in Shanghai and it was terrible. We moved to the Hilton after 1 night at the disgusting hotel and we were treated like royalty. The hotel is in the Jing'An area, the heart of Shanghai and very centrally located for everything. The assistant manager James greeted us upon check-in and he and his assistant Carrie checked us all in. They were both courteous and efficient but the pampering started when he offered to extend my Hilton Honors Privileges to my entire group which allowed us to use the Executive Level lounge. Our rooms were lovely and spotlessly clean as were the bathrooms. The beds were the best in China (known for its extra hard beds) and a welcome respite after each day of sight seeing and shopping. All the staff from the doormen to the managers greeted us warmly each day but a special thanks goes out to Patrick, the manager in the Atrium Cafe who fed my family each morning and Diana, the manager of the Executive Lounge, who welcomed us in each evening and helped us unwind with complimentary cocktails and appetizers. She personally saw to all our needs. The Penthouse Bar on 39 has a great atmosphere with wonderful views of the city. The jazz act there, &quot;3's Company&quot;, is wonderful and the service is very attentive. I cannot say enough good things about the helpful, friendly staff! The spa is also very nice even if a bit small but very well equiped with fitness equipment and relaxation areas.I do have one complaint - the food in the hotel, while delicious, is too expensive. Breakfast averages about $25 per person and I just think that is too much. The hotel is now about 20 years old and I feel it probably could use a remodeling but I hate to end on a negative note so I will say again that we had a wonderful five days at the Hilton Shanghai and we all agreed we would love to stay there again soon. "
hilton shanghai ,"Good hotel but not best location for turists The hotel is good but not excelent. The room is acceptable large and it has all you need. I sugest you to ask for a high floor with a view as the sorrundings are worth it. Unfortunatelly the hotel is not in the center, so if you are a turist wanting to visit the city you will need to take a taxi (the fare is about 8 USD). From this perspective, Raddisson, Marriott and Sofitel are located exactly in the center. If I will go back to Shanghai, I will stay at one of these. "
hilton shanghai ,"Good experience for the price Had a good promotion and was overall greatly satisfied with the service and cleaniness of the hotel. Breakfast was good and with many bread choices. SPA is nice but with strange system: you pay for going to the sauna, but not to the pool.... In total a good hotel, a bit tired room wise but great location and service! "
hilton shanghai ,"Acceptable but unlikely to visit again We stayed at the Hilton Shanghai on 23 and 24 July. Unfortunately we were very late getting in from Hong Kong (due to some visas issues – make sure that if you come from Hong Kong and plan to return to China that you have a multiple-entry visa), but since the room was prepaid it was waiting for us. We were informed that the taxi charge from the airport should be around RMB 150 – we were charged RMB 220 (by meter) as I suspect the driver took a long route around.The rooms are average compared to the other 5-star hotels in which we have stayed. The rooms look outdated, as it appears is the hotel generally. The hotel is situated far from the action of the city, i.e. the main river through Shanghai is very far away. There is no separate shower, but rather a shower in the bath (and strangely enough a separate shower head in the roof – watch out for this as it will be chilly if you are not expecting it).The breakfast selection is very good.There is an excellent massage center around the back of the hotel (go outside the hotel, turn left and walk down the alley to the left – ask for number 32 (this is nu of the lady that worked on our feet)).One thing that I found very unreasonable was the price of using the Internet in their business center. They charge an exorbitant (and I would even say extortionate) amount of RMB 4 per minute to use the Internet (compare this to RMB 5 per hour that we paid in Shigatse). In a supposed world-class hotel, this is a ridiculous price to charge guests – they should make it a lot more reasonable, if not free. This was my final annoyance of staying at this hotel.Other than the outdated room, the location of the hotel, the shower in the bath and the very expensive business center, this hotel is OK, though I suspect I will stay somewhere else should we make it back to Shanghai. "
hilton shanghai ,Very good hotel-friendly service and spacious rooms I stayed in this hotel on a business trip in August. The breakfast is amongst one of the best/varied ones I have ever experienced. You can skip lunch if you've had a round or two from the big buffet. Because we had a late night flight we were allowed to occupy our room until 20:00 at night at no additional cost-great service!On the down side inernet acces costs RMB 120/day. You'd expect a 5 star hotel to offer complimentary internet service...It's conveniently located near an underground station for onward travel. Aircon worked fantastic-an absolute must in August. Views from the penthouse bar on the 39th floor are amazing at night. For the 70EUR I paid per night it was very good value for money. Will stay there again on my next business trips. 
hilton shanghai ,"Hilton A #1 good for customer The service at this hotel is the best I have ever received. The staff was always kind and friendly and always on point with directions or lending a helping hand. The rooms were clean, showers had great water pressure, and beds were heavenly. If I come back to Shanghai, I'll definitely stay here. Great food too "
hilton shanghai ,"Book with confidence! Very nice place... [Perspective: I am a 7~8 of 10 on a picky hotel guest scale]This hotel did a fantastic job making me feel comfortable, productive, &amp; interested in my surroundings during my 4-night stay. rIncluded photos of my room 2903. Was automatically upgraded pe my Hilton Diamond status &amp; had access to highly recmnded Executive Lounge on 38th floor - where breakfast, afternoon tea, 'happy hour' drinks, &amp; light snacks could be found. Lounge quite &amp; very comfortable seating with easy access to power outlets. No kiddies under 13 allowed in ExcLnge. Open lounge/bar on 39th floor is equally nice with full menu (ClubSndwch good) &amp; Tiger Beer on tap. Great(!) 3-pce lounge band from S.Africa plays - piano, upright bass, female voice. Lobby Lounge great for meetings &amp; people watching. 700rooms so lots of people. 6 fast elevators, min waiting. Lobby resturant had excellent breakfast options - equal to any Asian hotel I've stayed. Something for everyone for this critical meal! Excellent frothy coffee.. (must use FrenchPress or great machine). Fresh squeezed OJ. Bacon could usually be done a bit more for me - but can pick pces. Architecture in lobby/resturant not avant-garde or inspiring but neither 'drab'... Excellent staff - all spoke English well. Never had &quot;attitude&quot; from any... Location is a bit isolated from most interesting parts of city - but taxis always ready-&amp;-waiting outside. Typically you can get anywhere within city for $4~$10 USD (28~68 RMB). Just remember to bring map/info card hotel gives you @ check-in with Chinese/English to communicate with taxi drives who rarely speak English. Room was comfortable &amp; quiet. Very nice bed/duvet! High-speed wired &amp; wireless reliable. Several eng TV channels. Two comp waters per day. Good safe. Desk chair nice. A/C blows on you while working - burrrr... bummer. I adjusted vanes in duct to not blow on me = better. Bathroom contemporary, clean &amp; nice. Ceiling or hand shower head option. Excellent water pressure &amp; temp stability. Enough room for one/two people. I'd stay at this hotel again in second. "
hilton shanghai ,"Good Value decent business hotel I stayed here on the business trip becuase of the excellent 'two for one' offer available on the internet.The rooms are standard size, with good beds. My room seemed to have been renovated recently &amp; everything worked well. The bath is far too shallow, and the shower is poor.I used the executive lounge for meetings and breakfast. No complaints, a bit busier than most. but I always found a seat.The only real negative is the food in the lobby which was very poor, and what have they done to the draft Tiger lager, undrinkable.In summary, a good value top end buisness hotel, but if you were looking for luxury, a destination hotel, or a decent bath, you would go elesewhere. The 'two for one' offer made it excellent value for money. "
